start,meterId,duration
2019-05-31T00:00:00.000Z,CIR0141691251,645
2019-06-17T22:00:00.000Z,CIR0141431041,633
2019-05-31T00:00:00.000Z,ZIV0046092081,651
2019-05-31T00:00:00.000Z,CIR0141602028,651
2019-05-31T00:00:00.000Z,CIR0141606304,651
2019-05-31T00:00:00.000Z,CIR0141431129,651
2019-05-31T00:00:00.000Z,CIR0141602140,651
2019-05-29T22:00:00.000Z,CIR0141692053,585
2019-05-31T00:00:00.000Z,CIR0141448715,651
2019-05-31T00:00:00.000Z,CIR0141682252,649
2019-07-31T00:00:00.000Z,CIR0141690633,590
2019-05-31T00:00:00.000Z,CIR0141600720,650
2019-05-31T00:00:00.000Z,ZIV0046091283,651
2019-05-29T22:00:00.000Z,ZIV0046090789,652
2019-05-29T22:00:00.000Z,ZIVS004479825,652
2020-06-12T00:00:00.000Z,CIR0141691339,273
2019-05-31T00:00:00.000Z,ZIV0046092091,651
2019-05-30T22:00:00.000Z,CIR0141431051,651
2019-05-29T22:00:00.000Z,CIR0141606314,652
2019-05-31T00:00:00.000Z,CIR0141602038,651
2019-05-30T22:00:00.000Z,CIR0141600658,651
2019-06-02T00:00:00.000Z,CIR0141456295,649
2019-05-31T00:00:00.000Z,CIR0141604574,650
2019-05-31T00:00:00.000Z,CIR0141691241,651
2019-05-31T00:00:00.000Z,CIR0141601352,651
2019-05-29T22:00:00.000Z,CIR0141448463,652
2019-05-30T22:00:00.000Z,CIR0141464180,651
2019-05-31T00:00:00.000Z,CIR0141602236,651
2019-05-30T22:00:00.000Z,ZIV0045681752,651
2019-05-30T22:00:00.000Z,CIR0141600456,651
2019-05-31T00:00:00.000Z,CIR0141690545,646
2019-07-31T00:00:00.000Z,CIR0141682124,590
2019-05-31T00:00:00.000Z,CIR0141606062,650
2019-05-30T22:00:00.000Z,CIR0141449011,651
2019-05-31T00:00:00.000Z,ZIV0046091914,651
2019-05-31T00:00:00.000Z,ZIV0046090587,651
2019-05-31T00:00:00.000Z,CIR0141601024,651
2019-05-31T00:00:00.000Z,CIR0141691137,651
2019-05-31T00:00:00.000Z,CIR0141442957,651
2019-05-29T22:00:00.000Z,CIR0141604602,652
2019-07-31T00:00:00.000Z,CIR0141682134,590
2019-05-31T00:00:00.000Z,CIR0141690555,650
2019-05-29T22:00:00.000Z,ZIV0045681742,652
2019-05-31T00:00:00.000Z,CIR0141600446,649
2019-05-31T00:00:00.000Z,CIR0141602226,651
2019-06-11T03:00:00.000Z,CIR0141448473,639
2019-05-31T00:00:00.000Z,CIR0141449179,651
2019-05-31T00:00:00.000Z,CIR0501516740,651
2019-05-31T00:00:00.000Z,CIR0141691127,651
2019-05-31T00:00:00.000Z,CIR0141442947,651
2019-06-04T22:00:00.000Z,CIR0141601034,646
2019-05-31T00:00:00.000Z,ZIV0046090597,651
2019-05-31T00:00:00.000Z,CIR0141604612,650
2019-05-31T00:00:00.000Z,CIR0141606072,651
2019-05-31T00:00:00.000Z,ZIV0046091904,651
2019-05-30T22:00:00.000Z,CIR0141449001,651
2019-05-31T00:00:00.000Z,CIR0141602463,651
2019-05-31T00:00:00.000Z,CIR0141603169,651
2019-05-25T22:00:00.000Z,CIR0141601709,656
2019-05-31T00:00:00.000Z,ZIV0046094186,651
2019-05-29T22:00:00.000Z,CIR0141440183,652
2019-05-31T00:00:00.000Z,CIR0141690310,651
2019-05-30T22:00:00.000Z,CIR0141600203,651
2019-05-31T00:00:00.000Z,ZIV0046094967,651
2019-05-31T00:00:00.000Z,CIR0141603011,651
2019-05-29T22:00:00.000Z,CIR0141691762,652
2019-05-31T00:00:00.000Z,CIR0141601671,651
2019-05-31T00:00:00.000Z,CIR2081622015,651
2019-05-31T00:00:00.000Z,CIR0141690268,651
2019-05-31T00:00:00.000Z,ZIV0046094196,651
2019-05-25T22:00:00.000Z,CIR0141601719,656
2019-05-31T00:00:00.000Z,CIR0141600213,651
2019-06-24T22:00:00.000Z,CIR0141440193,626
2019-05-31T00:00:00.000Z,CIR0501631527,651
2019-05-31T00:00:00.000Z,CIR0141690300,651
2019-05-31T00:00:00.000Z,CIR0141602473,651
2019-05-31T00:00:00.000Z,CIR0141603179,650
2019-05-28T22:00:00.000Z,CIR0141601661,653
2019-05-31T00:00:00.000Z,CIR0141691772,651
2019-09-04T00:00:00.000Z,CIR0141690278,555
2019-05-31T00:00:00.000Z,ZIV0046094977,651
2019-06-19T00:00:00.000Z,CIR0141443381,632
2020-01-12T23:00:00.000Z,ZIV0050290032,422
2019-05-31T00:00:00.000Z,CIR0141456022,651
2019-05-30T22:00:00.000Z,ZIV0046095260,651
2019-05-31T00:00:00.000Z,CIR0141442896,651
2019-06-11T03:00:00.000Z,CIR0501408667,639
2019-05-29T22:00:00.000Z,ZIV0046090446,652
2019-05-31T00:00:00.000Z,ZIV0046089961,651
2019-05-29T22:00:00.000Z,ZIV0046092226,652
2019-05-31T00:00:00.000Z,CIR0141414823,651
2019-05-31T00:00:00.000Z,ZIV0046095318,651
2019-06-01T00:00:00.000Z,CIR0141690484,628
2019-05-31T00:00:00.000Z,ZIV0046091034,651
2019-05-25T22:00:00.000Z,CIR0141600597,654
2019-05-31T00:00:00.000Z,ZIV0046094612,651
2019-05-31T00:00:00.000Z,ZIV0046096072,651
2019-05-31T00:00:00.000Z,CIR0141601904,651
2019-05-29T22:00:00.000Z,CIR0141442077,652
2019-05-31T00:00:00.000Z,CIR0141691817,651
2019-06-11T03:00:00.000Z,CIR0141443415,639
2019-05-31T00:00:00.000Z,ZIV0046089971,651
2019-05-31T00:00:00.000Z,ZIV0046092236,651
2019-05-31T00:00:00.000Z,CIR0141414833,651
2019-05-30T22:00:00.000Z,ZIV0046095270,651
2019-05-31T00:00:00.000Z,CIR0141456032,651
2019-05-31T00:00:00.000Z,CIR0501408677,651
2019-05-31T00:00:00.000Z,ZIV0046090456,651
2019-05-30T22:00:00.000Z,CIR0141442886,651
2019-10-30T01:00:00.000Z,ZIV0046096062,497
2019-05-31T00:00:00.000Z,CIR0141442067,651
2019-05-31T00:00:00.000Z,CIR0141464051,649
2019-05-31T00:00:00.000Z,CIR0141601914,651
2019-05-31T00:00:00.000Z,CIR0141600587,649
2019-05-31T00:00:00.000Z,ZIV0046091024,651
2019-05-31T00:00:00.000Z,CIR0141690494,649
2019-05-30T22:00:00.000Z,ZIV0046095308,651
2019-05-31T00:00:00.000Z,ZIV0046094602,651
2019-05-31T00:00:00.000Z,ZIV0046095435,650
2019-05-31T00:00:00.000Z,ZIV0046091719,651
2019-05-31T00:00:00.000Z,ZIV0046090213,651
2019-05-31T00:00:00.000Z,CIR0141689717,651
2019-05-31T00:00:00.000Z,CIR0141443250,321
2019-05-31T00:00:00.000Z,ZIV0045681827,651
2019-05-31T00:00:00.000Z,ZIV0046093179,651
2019-05-31T00:00:00.000Z,ZIV0046091661,651
2019-05-30T22:00:00.000Z,CIR0141440042,651
2019-05-31T00:00:00.000Z,CIR0141443328,651
2019-09-18T00:00:00.000Z,SAG0185919912,540
2019-05-31T00:00:00.000Z,ZIV0046093001,651
2019-07-17T22:00:00.000Z,ZIV0045681837,603
2019-05-30T22:00:00.000Z,CIR0141443240,651
2019-05-30T22:00:00.000Z,ZIV0046093169,651
2019-05-31T00:00:00.000Z,ZIV0046091709,651
2019-05-31T00:00:00.000Z,ZIV0046095425,651
2019-05-31T00:00:00.000Z,CIR0141689707,651
2019-05-29T22:00:00.000Z,ZIV0046090203,652
2019-06-11T03:00:00.000Z,CIR0141443338,639
2019-05-31T00:00:00.000Z,ZIV0046093011,651
2019-05-29T22:00:00.000Z,CIR0141440052,652
2019-05-30T22:00:00.000Z,ZIV0046091671,651
2019-05-31T00:00:00.000Z,ZIV0046093988,651
2019-05-31T00:00:00.000Z,CIR0141443136,651
2019-05-31T00:00:00.000Z,CIR0141690956,651
2019-05-31T00:00:00.000Z,CIR0141600845,651
2019-05-31T00:00:00.000Z,CIR0141673235,651
2019-05-30T22:00:00.000Z,ZIV0046090175,651
2019-05-31T00:00:00.000Z,CIR0141448870,651
2019-05-29T22:00:00.000Z,ZIV0046094259,652
2019-06-02T00:00:00.000Z,CIR0141456511,648
2019-05-29T22:00:00.000Z,ZIV0046090994,652
2019-05-31T00:00:00.000Z,ZIV0046093367,651
2019-05-30T22:00:00.000Z,CIR0141461354,651
2019-05-30T22:00:00.000Z,CIR0141448908,651
2019-05-31T00:00:00.000Z,ZIV0046094321,651
2019-06-02T00:00:00.000Z,CIR0141456469,649
2019-05-30T22:00:00.000Z,ZIV0046091507,651
2019-05-31T00:00:00.000Z,CIR0141448860,651
2019-05-31T00:00:00.000Z,ZIV0046094249,651
2019-05-31T00:00:00.000Z,CIR0141673225,651
2019-05-31T00:00:00.000Z,ZIV0046090165,651
2019-05-31T00:00:00.000Z,CIR0141456501,651
2019-05-31T00:00:00.000Z,CIR0141600855,651
2019-05-31T00:00:00.000Z,CIR0141443126,651
2019-05-31T00:00:00.000Z,CIR0141690946,651
2019-05-31T00:00:00.000Z,CIR0141448918,651
2019-05-31T00:00:00.000Z,ZIV0046094331,651
2019-05-29T22:00:00.000Z,CIR0141604398,651
2019-06-02T00:00:00.000Z,CIR0141456479,649
2019-05-31T00:00:00.000Z,ZIV0046091517,651
2019-05-31T00:00:00.000Z,ZIV0046090984,649
2019-11-24T23:00:00.000Z,ZIV0046093377,473
2019-05-31T00:00:00.000Z,CIR0141461344,651
2019-05-31T00:00:00.000Z,ZIV0046092140,651
2019-05-30T22:00:00.000Z,CIR2081429040,651
2019-05-29T22:00:00.000Z,CIR0141461479,652
2019-05-31T00:00:00.000Z,CIR0141431180,651
2020-06-08T22:00:00.000Z,CIR0141691390,276
2020-12-08T23:00:00.000Z,SAG0205907626,93
2019-06-17T22:00:00.000Z,CIR0141441103,633
2019-05-29T22:00:00.000Z,ZIV0046090720,652
2019-05-31T00:00:00.000Z,CIR0141601283,651
2019-06-02T00:00:00.000Z,CIR0141456344,649
2019-06-24T22:00:00.000Z,CIR0141600789,626
2019-05-31T00:00:00.000Z,ZIV0046095106,651
2019-05-29T22:00:00.000Z,CIR0141602091,652
2019-05-31T00:00:00.000Z,CIR0141692182,651
2019-05-31T00:00:00.000Z,CIR0141461501,651
2019-05-31T00:00:00.000Z,ZIV0046092038,651
2019-05-31T00:00:00.000Z,ZIV0046090658,649
2019-06-18T22:00:00.000Z,ZIV0046094574,632
2019-05-31T00:00:00.000Z,ZIV0046091352,651
2019-05-30T22:00:00.000Z,CIR0141601293,651
2019-05-29T22:00:00.000Z,ZIV0046090730,651
2019-09-23T00:00:00.000Z,CIR0141691380,536
2019-05-30T22:00:00.000Z,CIR0141441113,651
2020-12-10T23:00:00.000Z,SAG0205907636,89
2019-05-31T00:00:00.000Z,ZIV0046095116,651
2019-06-02T00:00:00.000Z,CIR0141456354,649
2019-05-31T00:00:00.000Z,CIR0141600799,651
2021-03-01T23:00:00.000Z,SAG0205909956,10
2019-05-31T00:00:00.000Z,CIR0141431190,651
2019-05-29T22:00:00.000Z,CIR0141461469,652
2019-05-29T22:00:00.000Z,ZIV0046092150,652
2019-05-31T00:00:00.000Z,ZIV0046094564,651
2019-05-31T00:00:00.000Z,ZIV0046091342,651
2019-05-31T00:00:00.000Z,CIR0141602081,651
2019-05-31T00:00:00.000Z,ZIV0046092028,651
2019-07-03T00:00:00.000Z,CIR0141461511,618
2019-05-31T00:00:00.000Z,CIR0141439257,651
2019-05-30T22:00:00.000Z,CIR0141441161,651
2019-05-29T22:00:00.000Z,ZIV0046090742,651
2019-05-29T22:00:00.000Z,ZIV0046091248,652
2019-06-02T00:00:00.000Z,CIR0141456326,649
2019-05-29T22:00:00.000Z,ZIV0046095164,652
2019-05-31T00:00:00.000Z,CIR0141605854,651
2019-05-31T00:00:00.000Z,CIR0141692098,651
2019-05-30T22:00:00.000Z,ZIV0046092122,650
2019-05-31T00:00:00.000Z,CIR0141443701,650
2019-05-31T00:00:00.000Z,CIR0141601399,651
2019-05-31T00:00:00.000Z,ZIV0046094516,651
2019-09-04T00:00:00.000Z,CIR0141690780,555
2019-05-29T22:00:00.000Z,ZIV0046091330,652
2019-05-30T22:00:00.000Z,ZIV0046095985,651
2019-05-29T22:00:00.000Z,CIR0141443679,652
2019-05-31T00:00:00.000Z,CIR0141461563,651
2019-05-30T22:00:00.000Z,ZIV0046093438,651
2019-05-31T00:00:00.000Z,CIR0141692088,646
2019-05-31T00:00:00.000Z,CIR0141443711,651
2019-05-30T22:00:00.000Z,ZIV0046092132,651
2019-06-17T22:00:00.000Z,CIR0501408573,633
2019-05-30T22:00:00.000Z,ZIV0046090752,651
2019-05-31T00:00:00.000Z,CIR0141441171,651
2021-01-03T23:00:00.000Z,SAG0205907654,67
2019-05-29T22:00:00.000Z,ZIV0046095174,652
2019-05-30T22:00:00.000Z,CIR0141682289,651
2019-05-31T00:00:00.000Z,ZIV0046091258,651
2019-06-02T00:00:00.000Z,CIR0141456336,649
2019-05-31T00:00:00.000Z,CIR0141441990,651
2019-05-31T00:00:00.000Z,ZIV0046095995,651
2019-05-30T22:00:00.000Z,CIR0141443669,651
2019-05-29T22:00:00.000Z,CIR0141461573,652
2019-06-25T22:00:00.000Z,ZIV0046094506,625
2019-05-31T00:00:00.000Z,CIR0141601389,651
2019-05-31T00:00:00.000Z,ZIV0046091320,651
2019-09-04T00:00:00.000Z,CIR0141690790,555
2019-05-31T00:00:00.000Z,CIR0141673257,651
2019-05-30T22:00:00.000Z,ZIV0046090117,651
2019-05-29T22:00:00.000Z,CIR0141448812,652
2019-06-08T22:00:00.000Z,CIR0141456573,642
2019-05-30T22:00:00.000Z,CIR0141464468,651
2019-09-04T00:00:00.000Z,CIR0141690934,555
2019-05-31T00:00:00.000Z,CIR2081443120,651
2019-05-29T22:00:00.000Z,CIR0141443154,652
2019-05-29T22:00:00.000Z,CIR0141600827,651
2019-05-31T00:00:00.000Z,ZIV0046094343,651
2019-05-30T22:00:00.000Z,ZIV0046091565,651
2019-05-31T00:00:00.000Z,ZIV0046095649,651
2019-05-31T00:00:00.000Z,CIR0141464510,651
2019-05-29T22:00:00.000Z,ZIV0046093305,652
2019-05-31T00:00:00.000Z,CIR0141464478,651
2019-05-30T22:00:00.000Z,CIR0141600837,651
2019-09-04T00:00:00.000Z,CIR0141690924,555
2019-05-31T00:00:00.000Z,CIR0141443144,651
2019-05-31T00:00:00.000Z,CIR0141673247,651
2019-05-31T00:00:00.000Z,ZIV0046090107,651
2019-05-31T00:00:00.000Z,CIR0141456563,651
2019-05-29T22:00:00.000Z,CIR0141464500,652
2019-05-29T22:00:00.000Z,ZIV0046093315,652
2019-05-31T00:00:00.000Z,ZIV0046094353,651
2019-05-30T22:00:00.000Z,ZIV0046095659,651
2019-05-31T00:00:00.000Z,ZIV0046091575,651
2019-05-30T22:00:00.000Z,CIR0141443232,650
2019-05-29T22:00:00.000Z,ZIV0046092411,652
2019-05-31T00:00:00.000Z,ZIV0045681845,651
2019-05-29T22:00:00.000Z,CIR0141440158,652
2019-05-31T00:00:00.000Z,ZIV0046095457,651
2019-05-29T22:00:00.000Z,ZIV0046090271,652
2019-05-31T00:00:00.000Z,CIR0141689775,651
2019-05-31T00:00:00.000Z,CIR0141448395,651
2019-05-31T00:00:00.000Z,ZIV0046093063,651
2019-05-29T22:00:00.000Z,ZIV0046091603,652
2019-05-29T22:00:00.000Z,CIR0141440020,652
2019-05-31T00:00:00.000Z,CIR0501631494,651
2019-05-29T22:00:00.000Z,ZIV0046090309,652
2019-05-31T00:00:00.000Z,CIR0141440148,651
2019-05-31T00:00:00.000Z,ZIV0046095447,651
2019-05-29T22:00:00.000Z,CIR0141689765,652
2019-05-29T22:00:00.000Z,ZIV0046090261,652
2020-08-17T22:00:00.000Z,SAG0185917778,203
2019-05-30T22:00:00.000Z,ZIV0046092401,651
2020-04-19T22:00:00.000Z,ZIV0045681855,324
2019-05-30T22:00:00.000Z,CIR0141443222,650
2019-05-31T00:00:00.000Z,CIR0141440030,651
2019-05-31T00:00:00.000Z,CIR0501631484,651
2019-05-31T00:00:00.000Z,ZIV0046091613,651
2019-05-31T00:00:00.000Z,ZIV0046090319,651
2019-05-29T22:00:00.000Z,ZIV0046093073,652
2019-05-31T00:00:00.000Z,CIR0141448385,651
2019-05-31T00:00:00.000Z,ZIV0046092244,651
2019-05-30T22:00:00.000Z,CIR0141443467,651
2019-05-31T00:00:00.000Z,ZIV0046096168,651
2019-05-31T00:00:00.000Z,ZIV0045681789,651
2019-05-31T00:00:00.000Z,CIR0141456040,651
2019-05-29T22:00:00.000Z,ZIV0046095202,652
2019-05-29T22:00:00.000Z,CIR0141691094,652
2019-05-31T00:00:00.000Z,ZIV0046094708,650
2019-05-30T22:00:00.000Z,CIR0141601187,651
2019-05-31T00:00:00.000Z,ZIV0046090424,651
2019-05-29T22:00:00.000Z,CIR0501408605,652
2019-05-29T22:00:00.000Z,CIR0141461605,652
2019-05-29T22:00:00.000Z,ZIV0046096010,652
2019-05-31T00:00:00.000Z,CIR0141602395,651
2019-05-31T00:00:00.000Z,CIR0141601966,651
2019-05-31T00:00:00.000Z,CIR0141691875,651
2019-06-01T22:00:00.000Z,CIR0141442015,649
2019-05-29T22:00:00.000Z,CIR0141682087,650
2019-05-31T00:00:00.000Z,ZIV0046091056,651
2019-05-31T00:00:00.000Z,ZIV0046094670,651
2019-05-31T00:00:00.000Z,ZIV0046095212,651
2019-05-31T00:00:00.000Z,ZIV0045681799,651
2019-05-31T00:00:00.000Z,CIR0141456050,651
2019-05-31T00:00:00.000Z,ZIV0046090434,651
2019-05-31T00:00:00.000Z,CIR0141601197,651
2019-05-29T22:00:00.000Z,ZIV0046094718,652
2019-05-29T22:00:00.000Z,CIR0141691084,652
2019-05-29T22:00:00.000Z,CIR0141443477,652
2019-05-31T00:00:00.000Z,ZIV0046096178,649
2019-05-30T22:00:00.000Z,ZIV0046092254,651
2019-05-31T00:00:00.000Z,CIR0501626877,649
2019-05-31T00:00:00.000Z,CIR0501406975,651
2019-05-31T00:00:00.000Z,CIR0141456128,651
2019-05-31T00:00:00.000Z,ZIV0046091046,651
2019-05-25T22:00:00.000Z,CIR0141682097,654
2019-05-29T22:00:00.000Z,ZIV0046094660,652
2019-05-31T00:00:00.000Z,CIR0141461615,651
2019-05-31T00:00:00.000Z,ZIV0046096000,651
2019-05-31T00:00:00.000Z,CIR0141691865,651
2019-05-31T00:00:00.000Z,CIR0141442005,649
2019-05-29T22:00:00.000Z,CIR0141602385,652
2019-05-31T00:00:00.000Z,CIR0141691678,646
2019-09-04T00:00:00.000Z,CIR0501631555,180
2019-05-31T00:00:00.000Z,CIR0141690372,649
2019-05-31T00:00:00.000Z,CIR0141600261,651
2019-05-31T00:00:00.000Z,CIR0141602401,651
2019-05-31T00:00:00.000Z,CIR0141442781,651
2019-05-31T00:00:00.000Z,CIR0141691700,651
2020-07-28T13:00:00.000Z,ZIV0046093943,226
2019-05-31T00:00:00.000Z,ZIV0046095596,651
2019-05-30T22:00:00.000Z,CIR0141440099,651
2019-05-31T00:00:00.000Z,ZIV0046094905,651
2019-05-31T00:00:00.000Z,CIR0141602579,651
2019-05-31T00:00:00.000Z,CIR0141603073,651
2019-05-31T00:00:00.000Z,CIR0141442791,651
2019-05-30T22:00:00.000Z,CIR0141602411,651
2019-05-31T00:00:00.000Z,CIR0141691668,651
2019-05-31T00:00:00.000Z,CIR0141600271,651
2019-05-31T00:00:00.000Z,CIR0141690362,648
2019-05-31T00:00:00.000Z,CIR0501631545,651
2019-05-31T00:00:00.000Z,CIR0141602569,651
2019-05-29T22:00:00.000Z,ZIV0046094915,652
2019-05-29T22:00:00.000Z,CIR0141603063,652
2019-09-04T00:00:00.000Z,CIR0141691710,552
2019-05-31T00:00:00.000Z,ZIV0046095586,651
2019-05-29T22:00:00.000Z,CIR0141440089,652
2019-05-29T22:00:00.000Z,ZIV0045681730,652
2019-07-31T00:00:00.000Z,CIR0141600434,590
2019-05-29T22:00:00.000Z,ZIV0046091197,652
2019-05-31T00:00:00.000Z,CIR0141690527,651
2019-05-31T00:00:00.000Z,CIR0141682146,649
2019-05-30T22:00:00.000Z,CIR0141448401,651
2019-05-30T22:00:00.000Z,CIR0141689800,651
2019-06-01T22:00:00.000Z,CIR0141606178,649
2019-05-31T00:00:00.000Z,CIR0141602254,651
2019-06-19T22:00:00.000Z,CIR0141601046,631
2019-05-31T00:00:00.000Z,CIR0141442935,651
2019-05-31T00:00:00.000Z,CIR0141691155,651
2019-05-30T22:00:00.000Z,CIR0141604660,651
2019-05-30T22:00:00.000Z,CIR0501412989,651
2019-05-29T22:00:00.000Z,CIR0141456181,652
2019-06-11T03:00:00.000Z,CIR0141448579,639
2019-05-29T22:00:00.000Z,CIR0141606000,652
2019-06-02T00:00:00.000Z,CIR0141449073,649
2019-05-31T00:00:00.000Z,ZIV0046092385,651
2019-05-30T22:00:00.000Z,ZIV0046091976,651
2019-05-31T00:00:00.000Z,CIR0141602244,651
2019-05-30T22:00:00.000Z,CIR0141448411,651
2019-07-31T00:00:00.000Z,CIR0141689810,590
2019-05-29T22:00:00.000Z,CIR0141606168,652
2019-05-29T22:00:00.000Z,CIR0141682156,652
2019-07-31T00:00:00.000Z,CIR0141690537,590
2019-05-30T22:00:00.000Z,ZIV0045681720,651
2019-05-31T00:00:00.000Z,ZIV0046091187,651
2019-05-31T00:00:00.000Z,CIR0141600424,649
2019-06-09T22:00:00.000Z,CIR0141448569,641
2019-05-31T00:00:00.000Z,CIR0141606010,651
2019-05-30T22:00:00.000Z,ZIV0046092395,651
2019-05-30T22:00:00.000Z,ZIV0046091966,651
2019-05-31T00:00:00.000Z,CIR0141449063,651
2019-05-31T00:00:00.000Z,CIR0141442925,651
2019-05-31T00:00:00.000Z,CIR0141691145,651
2019-06-12T22:00:00.000Z,CIR0141601056,638
2019-05-31T00:00:00.000Z,CIR0141456191,651
2019-05-31T00:00:00.000Z,CIR0141604670,651
2019-05-29T22:00:00.000Z,CIR0141685266,652
2019-05-30T22:00:00.000Z,CIR0141692021,651
2019-05-31T00:00:00.000Z,CIR0141448767,651
2019-05-31T00:00:00.000Z,CIR0141602132,651
2019-05-31T00:00:00.000Z,CIR0141600752,651
2019-05-31T00:00:00.000Z,CIR0141690641,650
2019-05-30T22:00:00.000Z,CIR0141682220,651
2019-05-30T22:00:00.000Z,CIR0141601258,650
2019-05-31T00:00:00.000Z,CIR0141425076,651
2019-06-17T22:00:00.000Z,CIR0141431023,633
2020-04-19T22:00:00.000Z,CIR0141605995,326
2019-05-29T22:00:00.000Z,CIR0141692159,652
2019-05-31T00:00:00.000Z,CIR0141604506,650
2019-09-04T00:00:00.000Z,CIR0141690739,555
2019-05-31T00:00:00.000Z,ZIV0046091389,651
2019-05-31T00:00:00.000Z,CIR0141601320,651
2019-05-30T22:00:00.000Z,ZIV0046090683,650
2019-06-25T22:00:00.000Z,CIR0141691233,625
2019-05-25T22:00:00.000Z,CIR0141682230,654
2019-09-04T00:00:00.000Z,CIR0141690651,555
2019-05-31T00:00:00.000Z,CIR0141600742,650
2019-05-31T00:00:00.000Z,CIR0141601248,651
2019-05-31T00:00:00.000Z,CIR0141425066,651
2019-05-31T00:00:00.000Z,CIR0141685276,648
2019-05-31T00:00:00.000Z,CIR0141602122,651
2019-05-31T00:00:00.000Z,CIR0141692031,651
2019-07-03T00:00:00.000Z,CIR0141448777,618
2019-05-31T00:00:00.000Z,ZIV0046091399,651
2019-09-04T00:00:00.000Z,CIR0141690729,555
2019-05-31T00:00:00.000Z,CIR0141604516,650
2019-05-31T00:00:00.000Z,CIR0141691223,651
2019-05-30T22:00:00.000Z,ZIV0046090693,651
2019-06-18T22:00:00.000Z,CIR0141431033,632
2019-05-31T00:00:00.000Z,CIR0141605985,650
2019-05-31T00:00:00.000Z,CIR0141692149,647
2019-05-31T00:00:00.000Z,ZIV0046090837,651
2019-06-25T22:00:00.000Z,CIR0141440287,625
2019-05-31T00:00:00.000Z,CIR0141690014,651
2019-05-29T22:00:00.000Z,CIR0141600107,652
2019-07-30T12:00:00.000Z,ZIV0046094282,590
2019-05-27T22:00:00.000Z,ZIV0045682011,653
2019-05-30T22:00:00.000Z,CIR0141443095,651
2019-05-31T00:00:00.000Z,CIR0141600117,651
2019-05-31T00:00:00.000Z,CIR0141440297,651
2019-05-31T00:00:00.000Z,CIR0141685423,650
2019-05-29T22:00:00.000Z,ZIV0046090827,652
2019-05-31T00:00:00.000Z,CIR0141691476,650
2019-05-30T22:00:00.000Z,CIR0141443085,651
2019-05-31T00:00:00.000Z,ZIV0046093220,651
2019-05-30T22:00:00.000Z,CIR0141443109,651
2019-05-31T00:00:00.000Z,CIR0141690969,651
2019-05-31T00:00:00.000Z,CIR0501407901,651
2019-05-30T22:00:00.000Z,ZIV0046094266,651
2019-06-27T00:00:00.000Z,CIR0141440263,624
2019-05-31T00:00:00.000Z,ZIV0046091440,651
2019-05-31T00:00:00.000Z,ZIV0046093358,651
2019-05-31T22:00:00.000Z,CIR0141600902,649
2019-05-31T00:00:00.000Z,CIR0141443071,651
2019-09-03T22:00:00.000Z,CIR0141690811,555
2019-05-29T22:00:00.000Z,CIR0141691482,205
2019-05-30T22:00:00.000Z,CIR0141448937,651
2019-06-02T00:00:00.000Z,CIR0141456456,649
2019-05-31T00:00:00.000Z,ZIV0046091538,651
2019-05-31T00:00:00.000Z,ZIV0046095614,651
2019-05-31T00:00:00.000Z,CIR0141690188,651
2019-05-31T00:00:00.000Z,ZIV0046094276,651
2019-05-31T00:00:00.000Z,ZIV0046091450,651
2019-06-27T00:00:00.000Z,CIR0141440273,624
2019-05-31T00:00:00.000Z,ZIV0046093230,651
2019-05-31T00:00:00.000Z,CIR0141443119,651
2019-05-31T00:00:00.000Z,CIR0141690979,649
2019-05-30T22:00:00.000Z,CIR0501407911,650
2019-05-31T00:00:00.000Z,ZIV0046090022,651
2019-05-31T00:00:00.000Z,CIR0501413944,651
2019-07-29T22:00:00.000Z,CIR0141691492,591
2019-05-31T00:00:00.000Z,CIR0141448927,651
2019-05-31T00:00:00.000Z,CIR0141690198,651
2019-05-31T00:00:00.000Z,ZIV0046095604,651
2019-05-31T00:00:00.000Z,CIR0141456446,651
2019-05-30T22:00:00.000Z,ZIV0046091528,651
2019-05-31T00:00:00.000Z,ZIV0046093348,651
2019-09-04T00:00:00.000Z,CIR0141690801,555
2019-05-31T00:00:00.000Z,CIR0141600912,649
2019-07-03T00:00:00.000Z,CIR0141448783,618
2019-05-31T00:00:00.000Z,CIR0141685282,648
2019-05-29T22:00:00.000Z,CIR0141461446,652
2019-05-31T00:00:00.000Z,ZIV0046096253,651
2019-05-31T00:00:00.000Z,ZIV0046094433,651
2020-11-03T23:00:00.000Z,SAG0205907619,128
2019-05-31T22:00:00.000Z,CIR0141455988,650
2019-05-30T22:00:00.000Z,ZIV0046091215,651
2019-05-29T22:00:00.000Z,ZIV0046095139,652
2019-05-29T22:00:00.000Z,CIR0141605971,652
2019-05-31T00:00:00.000Z,CIR0141443624,651
2019-05-29T22:00:00.000Z,ZIV0046092007,652
2019-05-31T00:00:00.000Z,ZIV0046090667,651
2019-05-31T00:00:00.000Z,ZIV0046095041,651
2019-05-31T00:00:00.000Z,CIR0141456203,651
2019-05-31T00:00:00.000Z,CIR0141425082,651
2019-05-31T00:00:00.000Z,ZIV0046094423,650
2019-05-31T00:00:00.000Z,ZIV0046095129,651
2019-05-31T00:00:00.000Z,CIR0141455998,651
2019-05-31T00:00:00.000Z,ZIV0046091205,651
2019-05-29T22:00:00.000Z,CIR0141448793,652
2019-05-31T00:00:00.000Z,ZIV0046096243,651
2019-05-31T00:00:00.000Z,CIR0141685292,651
2019-05-31T00:00:00.000Z,ZIV0046090677,649
