status_code,t,status,l
1,2020-07-13T02:28:48.000Z,TF,2020-07-13T23:30:31.817Z
2,2020-07-13T23:30:22.000Z,Registered,2020-07-15T08:20:12.167Z
1,2020-07-15T01:51:19.000Z,TF,2020-07-15T01:51:19.000Z
2,2020-07-15T01:51:19.000Z,Registered,2020-07-15T13:25:34.008Z
1,2020-07-15T01:51:19.000Z,TF,2020-07-15T15:25:01.084Z
2,2020-07-15T01:51:19.000Z,Registered,2020-07-15T19:25:06.730Z
2,2020-07-15T01:51:19.000Z,Registered,2020-07-16T09:26:03.212Z
2,2020-07-16T02:01:10.000Z,Registered,2020-07-17T17:25:15.238Z
1,2020-07-16T02:01:10.000Z,TF,2020-07-16T02:01:10.000Z
2,2020-07-16T02:01:10.000Z,Registered,2020-07-16T12:20:12.814Z
2,2020-07-16T02:01:10.000Z,Registered,2020-07-16T02:01:10.000Z
2,2020-07-17T13:49:57.000Z,Registered,2020-07-18T06:20:27.950Z
1,2020-07-17T13:49:57.000Z,TF,2020-07-17T20:20:13.115Z
2,2020-07-18T02:39:00.000Z,Registered,2020-07-18T12:20:26.436Z
1,2020-07-18T02:39:00.000Z,TF,2020-07-18T02:39:00.000Z
2,2020-07-18T02:39:00.000Z,Registered,2020-07-19T09:26:24.197Z
2,2020-07-18T02:39:00.000Z,Registered,2020-07-18T02:39:00.000Z
1,2020-07-19T08:31:43.000Z,TF,2020-07-19T08:31:43.000Z
2,2020-07-19T10:10:08.000Z,Registered,2020-07-19T17:27:54.134Z
2,2020-07-19T16:02:05.000Z,Registered,2020-07-19T16:02:05.000Z
1,2020-07-19T16:02:05.000Z,TF,2020-07-19T16:02:05.000Z
1,2020-07-19T21:31:40.000Z,TF,2020-07-19T23:29:32.252Z
2,2020-07-19T21:31:40.000Z,Registered,2020-07-20T06:21:43.432Z
2,2020-07-20T01:26:13.000Z,Registered,2020-07-20T12:21:24.858Z
2,2020-07-20T01:26:13.000Z,Registered,2020-07-21T03:32:33.835Z
1,2020-07-20T01:26:13.000Z,TF,2020-07-20T01:26:13.000Z
1,2020-07-21T03:32:46.000Z,TF,2020-07-21T03:32:46.000Z
2,2020-07-21T03:57:45.000Z,Registered,2020-07-21T06:20:30.000Z
1,2020-07-21T05:27:57.000Z,TF,2020-07-21T05:27:57.000Z
2,2020-07-21T05:27:57.000Z,Registered,2020-07-21T19:25:52.761Z
1,2020-07-21T05:27:57.000Z,TF,2020-07-21T21:26:37.203Z
2,2020-07-21T21:00:31.000Z,Registered,2020-07-21T21:00:31.000Z
2,2020-07-21T21:00:31.000Z,Registered,2020-07-22T04:20:16.603Z
1,2020-07-21T21:00:31.000Z,TF,2020-07-21T21:00:31.000Z
1,2020-07-22T02:51:41.000Z,TF,2020-07-22T02:51:41.000Z
2,2020-07-22T02:51:41.000Z,Registered,2020-07-22T02:51:41.000Z
2,2020-07-22T02:51:41.000Z,Registered,2020-07-23T13:25:02.407Z
1,2020-07-23T02:21:26.000Z,TF,2020-07-23T02:21:26.000Z
2,2020-07-23T02:21:26.000Z,Registered,2020-07-23T02:21:26.000Z
2,2020-07-23T02:21:26.000Z,Registered,2020-07-26T16:25:35.828Z
1,2020-07-26T16:01:42.000Z,TF,2020-07-26T16:01:42.000Z
2,2020-07-26T16:01:42.000Z,Registered,2020-07-29T16:25:15.339Z
1,2020-07-29T02:46:24.000Z,TF,2020-07-29T02:46:24.000Z
2,2020-07-29T02:46:24.000Z,Registered,2020-07-29T02:46:24.000Z
1,2020-07-29T02:46:24.000Z,TF,2020-07-29T20:26:51.942Z
2,2020-07-29T02:46:24.000Z,Registered,2020-07-31T14:26:09.963Z
1,2020-07-31T02:04:23.000Z,TF,2020-07-31T17:20:16.484Z
1,2020-07-31T02:04:23.000Z,TF,2020-07-31T02:04:23.000Z
2,2020-07-31T02:04:23.000Z,Registered,2020-08-01T11:20:34.449Z
2,2020-07-31T02:04:23.000Z,Registered,2020-07-31T19:20:27.692Z
1,2020-08-01T03:12:23.000Z,TF,2020-08-01T13:20:37.516Z
2,2020-08-01T03:12:23.000Z,Registered,2020-08-01T03:12:23.000Z
1,2020-08-01T03:12:23.000Z,TF,2020-08-01T16:25:21.725Z
2,2020-08-01T03:12:23.000Z,Registered,2020-08-03T14:25:52.377Z
1,2020-08-03T01:52:05.000Z,TF,2020-08-03T01:52:05.000Z
2,2020-08-03T01:52:05.000Z,Registered,2020-08-04T13:20:27.229Z
1,2020-08-04T06:26:46.000Z,TF,2020-08-04T15:20:16.820Z
2,2020-08-04T06:26:46.000Z,Registered,2020-08-05T14:25:57.115Z
1,2020-08-05T13:53:34.000Z,TF,2020-08-05T16:25:38.311Z
2,2020-08-05T13:53:34.000Z,Registered,2020-08-06T18:25:21.770Z
1,2020-08-06T18:25:46.000Z,TF,2020-08-06T18:25:46.000Z
2,2020-08-06T19:06:52.000Z,Registered,2020-08-07T03:20:43.354Z
1,2020-08-07T01:40:32.000Z,TF,2020-08-07T01:40:32.000Z
2,2020-08-07T01:40:32.000Z,Registered,2020-08-07T09:20:28.601Z
1,2020-08-07T09:20:41.000Z,TF,2020-08-07T09:20:41.000Z
2,2020-08-07T09:20:41.000Z,Registered,2020-08-07T12:24:55.111Z
1,2020-08-07T12:22:58.000Z,TF,2020-08-07T12:22:58.000Z
2,2020-08-07T13:04:08.000Z,Registered,2020-08-08T00:35:54.390Z
1,2020-08-07T23:35:10.000Z,TF,2020-08-07T23:35:10.000Z
2,2020-08-07T23:35:10.000Z,Registered,2020-08-07T23:35:10.000Z
2,2020-08-08T02:23:45.000Z,Registered,2020-08-09T08:25:36.297Z
1,2020-08-08T02:23:45.000Z,TF,2020-08-08T02:23:45.000Z
2,2020-08-09T05:31:50.000Z,Registered,2020-08-09T21:20:17.243Z
1,2020-08-09T05:31:50.000Z,TF,2020-08-09T05:31:50.000Z
1,2020-08-09T21:00:50.000Z,TF,2020-08-09T21:00:50.000Z
2,2020-08-09T21:31:42.000Z,Registered,2020-08-10T06:27:33.004Z
2,2020-08-10T02:01:59.000Z,Registered,2020-08-10T09:20:27.647Z
1,2020-08-10T02:01:59.000Z,TF,2020-08-10T02:01:59.000Z
2,2020-08-10T02:01:59.000Z,Registered,2020-08-11T07:20:30.320Z
1,2020-08-11T01:51:42.000Z,TF,2020-08-11T01:51:42.000Z
2,2020-08-11T01:51:42.000Z,Registered,2020-08-12T00:37:03.983Z
1,2020-08-11T23:34:09.000Z,TF,2020-08-11T23:34:09.000Z
2,2020-08-11T23:34:09.000Z,Registered,2020-08-12T15:20:14.797Z
1,2020-08-12T02:59:10.000Z,TF,2020-08-12T02:59:10.000Z
2,2020-08-12T02:59:10.000Z,Registered,2020-08-14T02:29:36.652Z
1,2020-08-14T01:10:20.000Z,TF,2020-08-14T01:10:20.000Z
2,2020-08-14T01:10:20.000Z,Registered,2020-08-14T01:10:20.000Z
1,2020-08-14T01:10:20.000Z,TF,2020-08-14T06:28:44.088Z
2,2020-08-14T01:10:20.000Z,Registered,2020-08-14T19:20:37.833Z
2,2020-08-14T01:10:20.000Z,Registered,2020-08-15T01:20:19.210Z
1,2020-08-14T21:00:35.000Z,TF,2020-08-15T03:20:33.892Z
2,2020-08-15T02:54:17.000Z,Registered,2020-08-15T08:24:40.421Z
1,2020-08-15T04:28:59.000Z,TF,2020-08-15T04:28:59.000Z
2,2020-08-15T04:28:59.000Z,Registered,2020-08-15T15:20:21.565Z
2,2020-08-15T04:28:59.000Z,Registered,2020-08-16T08:25:13.346Z
1,2020-08-16T03:30:29.000Z,TF,2020-08-16T03:30:29.000Z
2,2020-08-16T03:30:29.000Z,Registered,2020-08-16T12:24:35.656Z
2,2020-08-16T03:30:29.000Z,Registered,2020-08-16T16:25:25.392Z
2,2020-08-16T16:02:06.000Z,Registered,2020-08-16T22:24:55.809Z
1,2020-08-16T16:02:06.000Z,TF,2020-08-16T16:02:06.000Z
1,2020-08-16T21:31:40.000Z,TF,2020-08-16T21:31:40.000Z
2,2020-08-16T21:31:40.000Z,Registered,2020-08-17T06:25:47.062Z
2,2020-08-17T02:10:03.000Z,Registered,2020-08-17T02:10:03.000Z
1,2020-08-17T02:10:03.000Z,TF,2020-08-17T10:26:58.465Z
2,2020-08-17T02:10:03.000Z,Registered,2020-08-17T23:20:41.348Z
1,2020-08-17T02:10:03.000Z,TF,2020-08-17T02:10:03.000Z
1,2020-08-17T21:00:33.000Z,TF,2020-08-17T21:00:33.000Z
2,2020-08-17T23:30:15.000Z,Registered,2020-08-18T08:25:50.084Z
1,2020-08-18T01:10:19.000Z,TF,2020-08-18T01:10:19.000Z
2,2020-08-18T01:10:19.000Z,Registered,2020-08-18T18:25:12.545Z
1,2020-08-18T13:23:32.000Z,TF,2020-08-18T13:23:32.000Z
2,2020-08-18T13:23:32.000Z,Registered,2020-08-18T22:25:46.725Z
1,2020-08-18T21:00:33.000Z,TF,2020-08-18T21:00:33.000Z
2,2020-08-18T21:00:33.000Z,Registered,2020-08-19T06:26:11.814Z
1,2020-08-19T01:58:48.000Z,TF,2020-08-19T08:25:51.023Z
2,2020-08-19T01:58:48.000Z,Registered,2020-08-19T15:20:34.171Z
1,2020-08-19T01:58:48.000Z,TF,2020-08-19T01:58:48.000Z
2,2020-08-19T01:58:48.000Z,Registered,2020-08-20T06:29:08.249Z
2,2020-08-20T01:10:21.000Z,Registered,2020-08-20T01:10:21.000Z
1,2020-08-20T01:10:21.000Z,TF,2020-08-20T01:10:21.000Z
1,2020-08-20T01:10:21.000Z,TF,2020-08-20T12:26:27.004Z
2,2020-08-20T01:10:21.000Z,Registered,2020-08-20T17:23:02.414Z
2,2020-08-20T01:10:21.000Z,Registered,2020-08-21T04:28:10.707Z
1,2020-08-21T04:29:40.000Z,TF,2020-08-21T04:29:40.000Z
2,2020-08-21T05:10:40.000Z,Registered,2020-08-21T05:10:40.000Z
1,2020-08-21T05:10:40.000Z,TF,2020-08-21T05:10:40.000Z
2,2020-08-21T06:56:31.000Z,Registered,2020-08-22T05:21:07.056Z
1,2020-08-22T01:24:18.000Z,TF,2020-08-22T01:24:18.000Z
2,2020-08-22T05:46:10.000Z,Registered,2020-08-22T14:24:48.045Z
1,2020-08-22T12:22:32.000Z,TF,2020-08-22T12:22:32.000Z
2,2020-08-22T15:20:46.000Z,Registered,2020-08-22T15:20:46.000Z
1,2020-08-22T15:20:46.000Z,TF,2020-08-22T18:22:37.229Z
2,2020-08-22T17:28:31.000Z,Registered,2020-08-22T23:22:11.457Z
1,2020-08-22T21:21:21.000Z,TF,2020-08-22T21:21:21.000Z
2,2020-08-23T00:36:11.000Z,Registered,2020-08-23T16:22:59.135Z
1,2020-08-23T16:01:52.000Z,TF,2020-08-23T16:01:52.000Z
2,2020-08-23T17:23:14.000Z,Registered,2020-08-23T21:21:56.194Z
1,2020-08-23T20:44:42.000Z,TF,2020-08-23T20:44:42.000Z
2,2020-08-23T21:31:43.000Z,Registered,2020-08-24T02:26:39.934Z
1,2020-08-24T01:53:58.000Z,TF,2020-08-24T01:53:58.000Z
2,2020-08-24T01:53:58.000Z,Registered,2020-08-24T13:21:52.515Z
1,2020-08-24T12:24:02.000Z,TF,2020-08-24T12:24:02.000Z
2,2020-08-24T14:13:25.000Z,Registered,2020-08-24T19:22:31.792Z
1,2020-08-24T18:23:55.000Z,TF,2020-08-24T21:22:29.462Z
2,2020-08-24T21:04:15.000Z,Registered,2020-08-25T11:22:17.677Z
1,2020-08-25T10:44:12.000Z,TF,2020-08-25T10:44:12.000Z
2,2020-08-25T11:44:48.000Z,Registered,2020-08-25T17:22:24.781Z
1,2020-08-25T16:45:50.000Z,TF,2020-08-25T16:45:50.000Z
2,2020-08-25T18:06:30.000Z,Registered,2020-08-26T06:23:37.354Z
1,2020-08-26T02:23:53.000Z,TF,2020-08-26T02:23:53.000Z
2,2020-08-26T02:23:53.000Z,Registered,2020-08-26T15:22:26.911Z
1,2020-08-26T13:23:26.000Z,TF,2020-08-26T13:23:26.000Z
2,2020-08-26T13:23:26.000Z,Registered,2020-08-27T08:23:18.468Z
2,2020-08-27T02:07:54.000Z,Registered,2020-08-27T11:23:42.195Z
1,2020-08-27T02:07:54.000Z,TF,2020-08-27T02:07:54.000Z
2,2020-08-27T02:07:54.000Z,Registered,2020-08-28T06:23:02.706Z
1,2020-08-28T01:23:06.000Z,TF,2020-08-28T01:23:06.000Z
2,2020-08-28T01:23:06.000Z,Registered,2020-08-28T13:23:13.374Z
2,2020-08-28T01:23:06.000Z,Registered,2020-08-29T03:23:45.435Z
2,2020-08-29T01:58:34.000Z,Registered,2020-08-29T14:22:57.926Z
2,2020-08-29T01:58:34.000Z,Registered,2020-08-29T23:25:10.838Z
1,2020-08-29T01:58:34.000Z,TF,2020-08-29T01:58:34.000Z
1,2020-08-29T21:00:25.000Z,TF,2020-08-30T05:23:09.931Z
2,2020-08-30T04:55:09.000Z,Registered,2020-08-30T21:34:44.562Z
1,2020-08-30T21:31:35.000Z,TF,2020-08-30T21:31:35.000Z
2,2020-08-30T21:31:35.000Z,Registered,2020-08-31T17:24:01.187Z
1,2020-08-31T02:17:10.000Z,TF,2020-08-31T19:24:16.451Z
2,2020-08-31T02:17:10.000Z,Registered,2020-09-01T17:22:34.270Z
1,2020-09-01T03:30:30.000Z,TF,2020-09-01T03:30:30.000Z
2,2020-09-01T03:30:30.000Z,Registered,2020-09-01T20:22:27.985Z
2,2020-09-01T03:30:30.000Z,Registered,2020-09-02T09:23:22.514Z
1,2020-09-02T01:10:18.000Z,TF,2020-09-02T12:21:32.066Z
2,2020-09-02T11:32:22.000Z,Registered,2020-09-03T21:24:00.297Z
1,2020-09-03T21:00:14.000Z,TF,2020-09-03T21:00:14.000Z
2,2020-09-03T21:00:14.000Z,Registered,2020-09-04T16:22:06.436Z
1,2020-09-04T01:28:08.000Z,TF,2020-09-04T01:28:08.000Z
2,2020-09-04T01:28:08.000Z,Registered,2020-09-05T10:21:37.025Z
1,2020-09-05T02:11:47.000Z,TF,2020-09-05T12:21:03.661Z
2,2020-09-05T02:11:47.000Z,Registered,2020-09-06T06:22:25.169Z
1,2020-09-06T03:30:19.000Z,TF,2020-09-06T03:30:19.000Z
2,2020-09-06T07:17:36.000Z,Registered,2020-09-06T09:24:17.638Z
1,2020-09-06T07:57:45.000Z,TF,2020-09-06T11:23:25.947Z
2,2020-09-06T10:10:01.000Z,Registered,2020-09-06T16:21:54.887Z
1,2020-09-06T16:01:43.000Z,TF,2020-09-06T16:01:43.000Z
2,2020-09-06T16:01:43.000Z,Registered,2020-09-07T01:32:49.927Z
1,2020-09-07T00:52:46.000Z,TF,2020-09-07T00:52:46.000Z
1,2020-09-07T02:17:59.000Z,TF,2020-09-07T11:24:43.772Z
2,2020-09-07T02:17:59.000Z,Registered,2020-09-07T09:24:51.731Z
2,2020-09-07T02:17:59.000Z,Registered,2020-09-08T12:21:28.908Z
1,2020-09-08T01:10:22.000Z,TF,2020-09-08T01:10:22.000Z
2,2020-09-08T01:10:22.000Z,Registered,2020-09-09T07:24:46.727Z
2,2020-09-09T02:52:52.000Z,Registered,2020-09-09T12:21:39.758Z
1,2020-09-09T02:52:52.000Z,TF,2020-09-09T20:21:10.016Z
1,2020-09-09T02:52:52.000Z,TF,2020-09-09T02:52:52.000Z
2,2020-09-09T02:52:52.000Z,Registered,2020-09-09T02:52:52.000Z
2,2020-09-09T02:52:52.000Z,Registered,2020-09-10T11:24:26.585Z
1,2020-09-09T02:52:52.000Z,TF,2020-09-09T14:21:24.085Z
2,2020-09-09T02:52:52.000Z,Registered,2020-09-09T18:21:24.150Z
1,2020-09-10T01:52:14.000Z,TF,2020-09-10T01:52:14.000Z
2,2020-09-10T01:52:14.000Z,Registered,2020-09-10T22:21:25.995Z
1,2020-09-10T21:00:25.000Z,TF,2020-09-10T21:00:25.000Z
2,2020-09-10T21:00:25.000Z,Registered,2020-09-11T16:21:53.748Z
2,2020-09-11T13:25:05.000Z,Registered,2020-09-12T21:22:47.848Z
1,2020-09-11T13:25:05.000Z,TF,2020-09-11T13:25:05.000Z
1,2020-09-12T01:52:02.000Z,TF,2020-09-12T23:26:56.958Z
2,2020-09-12T01:52:02.000Z,Registered,2020-09-13T10:21:30.024Z
1,2020-09-13T10:10:03.000Z,TF,2020-09-13T10:10:03.000Z
2,2020-09-13T10:10:03.000Z,Registered,2020-09-13T16:21:43.585Z
1,2020-09-13T16:01:42.000Z,TF,2020-09-13T16:01:42.000Z
2,2020-09-13T16:01:42.000Z,Registered,2020-09-13T22:21:46.810Z
1,2020-09-13T21:31:43.000Z,TF,2020-09-13T21:31:43.000Z
2,2020-09-13T21:31:43.000Z,Registered,2020-09-17T13:32:15.026Z
1,2020-09-17T03:39:30.000Z,TF,2020-09-17T03:39:30.000Z
2,2020-09-17T03:39:30.000Z,Registered,2020-09-17T21:33:35.742Z
1,2020-09-17T21:00:26.000Z,TF,2020-09-17T21:00:26.000Z
2,2020-09-17T21:00:26.000Z,Registered,2020-09-18T01:07:52.419Z
1,2020-09-17T23:47:26.000Z,TF,2020-09-17T23:47:26.000Z
2,2020-09-18T02:38:17.000Z,Registered,2020-09-18T09:24:59.461Z
1,2020-09-18T02:38:17.000Z,TF,2020-09-18T02:38:17.000Z
2,2020-09-18T02:38:17.000Z,Registered,2020-09-18T02:38:17.000Z
2,2020-09-18T02:38:17.000Z,Registered,2020-09-19T07:24:05.848Z
1,2020-09-19T04:28:08.000Z,TF,2020-09-19T04:28:08.000Z
2,2020-09-19T04:28:08.000Z,Registered,2020-09-19T04:28:08.000Z
2,2020-09-19T04:28:08.000Z,Registered,2020-09-19T18:25:22.622Z
1,2020-09-19T13:26:11.000Z,TF,2020-09-19T13:26:11.000Z
2,2020-09-19T13:26:11.000Z,Registered,2020-09-20T09:24:04.314Z
1,2020-09-20T03:30:21.000Z,TF,2020-09-20T03:30:21.000Z
2,2020-09-20T10:10:04.000Z,Registered,2020-09-20T14:25:27.776Z
1,2020-09-20T10:10:04.000Z,TF,2020-09-20T10:10:04.000Z
2,2020-09-20T10:10:04.000Z,Registered,2020-09-20T10:10:04.000Z
1,2020-09-20T16:01:47.000Z,TF,2020-09-20T22:25:03.297Z
1,2020-09-20T16:01:47.000Z,TF,2020-09-20T16:01:47.000Z
2,2020-09-20T16:01:47.000Z,Registered,2020-09-20T20:25:31.919Z
2,2020-09-20T21:31:43.000Z,Registered,2020-09-21T08:25:23.709Z
1,2020-09-21T02:06:19.000Z,TF,2020-09-21T02:06:19.000Z
2,2020-09-21T02:06:19.000Z,Registered,2020-09-21T13:24:54.755Z
2,2020-09-21T02:06:19.000Z,Registered,2020-09-22T13:26:35.886Z
1,2020-09-22T01:25:57.000Z,TF,2020-09-22T15:25:09.473Z
2,2020-09-22T01:25:57.000Z,Registered,2020-09-23T13:24:36.645Z
2,2020-09-23T03:28:47.000Z,Registered,2020-09-24T10:21:19.738Z
1,2020-09-23T03:28:47.000Z,TF,2020-09-23T03:28:47.000Z
2,2020-09-24T01:57:43.000Z,Registered,2020-09-24T18:22:37.245Z
1,2020-09-24T01:57:43.000Z,TF,2020-09-24T01:57:43.000Z
2,2020-09-24T01:57:43.000Z,Registered,2020-09-25T16:22:37.495Z
2,2020-09-25T02:08:31.000Z,Registered,2020-09-25T02:08:31.000Z
2,2020-09-25T02:08:31.000Z,Registered,2020-09-26T09:27:04.565Z
1,2020-09-25T02:08:31.000Z,TF,2020-09-25T02:08:31.000Z
1,2020-09-26T03:58:20.000Z,TF,2020-09-26T03:58:20.000Z
1,2020-09-26T03:58:20.000Z,TF,2020-09-26T11:26:11.910Z
2,2020-09-26T03:58:20.000Z,Registered,2020-09-26T03:58:20.000Z
2,2020-09-26T03:58:20.000Z,Registered,2020-09-26T19:27:39.459Z
1,2020-09-26T21:00:31.000Z,TF,2020-09-26T21:00:31.000Z
2,2020-09-26T21:00:31.000Z,Registered,2020-09-27T16:22:43.702Z
1,2020-09-27T16:01:49.000Z,TF,2020-09-27T16:01:49.000Z
2,2020-09-27T16:01:49.000Z,Registered,2020-09-27T16:01:49.000Z
2,2020-09-27T16:01:49.000Z,Registered,2020-09-27T21:28:38.741Z
1,2020-09-27T21:31:37.000Z,TF,2020-09-27T21:31:37.000Z
2,2020-09-27T21:31:37.000Z,Registered,2020-09-29T06:21:26.295Z
2,2020-09-29T01:58:03.000Z,Registered,2020-09-30T23:41:24.933Z
1,2020-09-29T01:58:03.000Z,TF,2020-09-29T01:58:03.000Z
2,2020-09-29T01:58:03.000Z,Registered,2020-09-29T17:25:03.896Z
1,2020-09-30T21:00:28.000Z,TF,2020-10-01T02:20:18.654Z
2,2020-10-01T01:14:56.000Z,Registered,2020-10-02T01:39:01.836Z
1,2020-10-02T01:29:10.000Z,TF,2020-10-02T01:29:10.000Z
2,2020-10-02T01:29:10.000Z,Registered,2020-10-02T22:20:27.570Z
1,2020-10-02T21:00:17.000Z,TF,2020-10-02T21:00:17.000Z
2,2020-10-02T21:00:17.000Z,Registered,2020-10-04T16:20:20.352Z
2,2020-10-04T16:01:44.000Z,Registered,2020-10-04T21:24:30.538Z
1,2020-10-04T16:01:44.000Z,TF,2020-10-04T16:01:44.000Z
1,2020-10-04T21:00:41.000Z,TF,2020-10-04T21:00:41.000Z
2,2020-10-04T21:31:45.000Z,Registered,2020-10-06T21:26:01.516Z
1,2020-10-06T21:00:36.000Z,TF,2020-10-06T21:00:36.000Z
2,2020-10-06T21:00:36.000Z,Registered,2020-10-08T20:22:57.429Z
1,2020-10-08T01:28:13.000Z,TF,2020-10-08T01:28:13.000Z
2,2020-10-08T01:28:13.000Z,Registered,2020-10-09T08:22:53.787Z
1,2020-10-09T02:22:54.000Z,TF,2020-10-09T02:22:54.000Z
2,2020-10-09T02:22:54.000Z,Registered,2020-10-10T20:20:22.658Z
1,2020-10-10T01:24:51.000Z,TF,2020-10-10T01:24:51.000Z
2,2020-10-10T21:00:40.000Z,Registered,2020-10-12T18:21:01.122Z
1,2020-10-12T01:11:11.000Z,TF,2020-10-12T01:11:11.000Z
2,2020-10-12T01:11:11.000Z,Registered,2020-10-13T16:20:53.957Z
1,2020-10-13T13:26:31.000Z,TF,2020-10-13T13:26:31.000Z
2,2020-10-13T13:26:31.000Z,Registered,2020-10-13T21:24:32.822Z
2,2020-10-13T13:26:31.000Z,Registered,2020-10-14T23:30:24.639Z
2,2020-10-14T21:00:30.000Z,Registered,2020-10-15T05:25:44.735Z
1,2020-10-14T21:00:30.000Z,TF,2020-10-14T21:00:30.000Z
1,2020-10-15T02:30:05.000Z,TF,2020-10-15T02:30:05.000Z
2,2020-10-15T06:03:45.000Z,Registered,2020-10-16T06:20:24.732Z
2,2020-10-16T02:32:19.000Z,Registered,2020-10-17T20:20:48.879Z
2,2020-10-16T02:32:19.000Z,Registered,2020-10-16T19:25:03.212Z
1,2020-10-16T02:32:19.000Z,TF,2020-10-16T10:22:16.774Z
2,2020-10-16T02:32:19.000Z,Registered,2020-10-16T02:32:19.000Z
1,2020-10-16T02:32:19.000Z,TF,2020-10-16T02:32:19.000Z
1,2020-10-17T02:06:11.000Z,TF,2020-10-17T02:06:11.000Z
1,2020-10-17T21:00:29.000Z,TF,2020-10-17T21:00:29.000Z
2,2020-10-17T21:00:29.000Z,Registered,2020-10-17T21:00:29.000Z
2,2020-10-17T23:30:20.000Z,Registered,2020-10-18T07:26:56.349Z
2,2020-10-18T03:30:33.000Z,Registered,2020-10-18T21:27:57.498Z
1,2020-10-18T03:30:33.000Z,TF,2020-10-18T03:30:33.000Z
1,2020-10-18T21:31:43.000Z,TF,2020-10-18T21:31:43.000Z
2,2020-10-18T21:31:43.000Z,Registered,2020-10-20T06:21:01.199Z
2,2020-10-20T01:11:10.000Z,Registered,2020-10-20T16:20:40.619Z
2,2020-10-20T01:11:10.000Z,Registered,2020-10-21T07:28:20.029Z
1,2020-10-20T01:11:10.000Z,TF,2020-10-20T01:11:10.000Z
2,2020-10-21T01:55:28.000Z,Registered,2020-10-21T01:55:28.000Z
1,2020-10-21T01:55:28.000Z,TF,2020-10-21T01:55:28.000Z
2,2020-10-21T01:55:28.000Z,Registered,2020-10-25T17:27:38.637Z
1,2020-10-25T17:01:41.000Z,TF,2020-10-25T17:01:41.000Z
2,2020-10-25T17:01:41.000Z,Registered,2020-10-26T18:23:39.428Z
1,2020-10-26T02:10:21.000Z,TF,2020-10-26T02:10:21.000Z
2,2020-10-26T02:10:21.000Z,Registered,2020-11-01T19:22:42.018Z
1,2020-11-01T17:02:05.000Z,TF,2020-11-01T17:02:05.000Z
2,2020-11-01T17:02:05.000Z,Registered,2020-11-01T22:32:51.438Z
1,2020-11-01T22:31:40.000Z,TF,2020-11-01T22:31:40.000Z
2,2020-11-01T22:31:40.000Z,Registered,2020-11-06T10:27:34.900Z
1,2020-11-06T02:46:04.000Z,TF,2020-11-06T02:46:04.000Z
2,2020-11-06T02:46:04.000Z,Registered,2020-11-08T22:27:38.106Z
2,2020-11-08T22:31:43.000Z,Registered,2020-11-09T23:21:21.824Z
1,2020-11-08T22:31:43.000Z,TF,2020-11-08T22:31:43.000Z
1,2020-11-09T22:00:37.000Z,TF,2020-11-09T22:00:37.000Z
2,2020-11-10T00:30:21.000Z,Registered,2020-11-11T18:25:18.510Z
1,2020-11-11T03:34:22.000Z,TF,2020-11-11T20:25:09.821Z
2,2020-11-11T03:34:22.000Z,Registered,2020-11-14T01:26:49.691Z
1,2020-11-14T00:45:04.000Z,TF,2020-11-14T00:45:04.000Z
2,2020-11-14T02:10:17.000Z,Registered,2020-11-15T00:31:19.614Z
1,2020-11-14T22:00:36.000Z,TF,2020-11-14T22:00:36.000Z
2,2020-11-14T22:00:36.000Z,Registered,2020-11-15T17:21:29.063Z
2,2020-11-15T17:01:42.000Z,Registered,2020-11-17T02:26:48.743Z
1,2020-11-15T17:01:42.000Z,TF,2020-11-15T17:01:42.000Z
2,2020-11-15T17:01:42.000Z,Registered,2020-11-15T20:23:52.220Z
1,2020-11-17T02:27:48.000Z,TF,2020-11-17T02:27:48.000Z
2,2020-11-17T02:27:48.000Z,Registered,2020-11-18T23:22:26.387Z
1,2020-11-18T22:00:32.000Z,TF,2020-11-18T22:00:32.000Z
2,2020-11-18T22:00:32.000Z,Registered,2020-11-19T06:23:07.021Z
1,2020-11-19T03:06:29.000Z,TF,2020-11-19T03:06:29.000Z
2,2020-11-19T03:06:29.000Z,Registered,2020-11-21T00:27:03.466Z
1,2020-11-21T00:29:24.000Z,TF,2020-11-21T00:29:24.000Z
2,2020-11-21T00:29:24.000Z,Registered,2020-11-22T18:33:31.225Z
1,2020-11-22T17:01:43.000Z,TF,2020-11-22T17:01:43.000Z
2,2020-11-22T17:01:43.000Z,Registered,2020-11-22T22:33:51.747Z
1,2020-11-22T22:31:42.000Z,TF,2020-11-22T22:31:42.000Z
2,2020-11-22T22:31:42.000Z,Registered,2020-11-23T23:24:45.060Z
1,2020-11-23T22:00:33.000Z,TF,2020-11-23T22:00:33.000Z
2,2020-11-23T22:00:33.000Z,Registered,2020-11-25T18:20:51.372Z
1,2020-11-25T03:05:28.000Z,TF,2020-11-25T21:45:15.538Z
2,2020-11-25T20:17:10.000Z,Registered,2020-11-27T18:25:52.392Z
2,2020-11-27T03:17:03.000Z,Registered,2020-11-27T22:26:00.269Z
1,2020-11-27T03:17:03.000Z,TF,2020-11-27T03:17:03.000Z
2,2020-11-27T22:00:06.000Z,Registered,2020-11-29T17:26:47.622Z
1,2020-11-27T22:00:06.000Z,TF,2020-11-28T00:25:50.600Z
1,2020-11-29T17:01:48.000Z,TF,2020-11-29T17:01:48.000Z
2,2020-11-29T17:01:48.000Z,Registered,2020-11-30T19:29:07.901Z
2,2020-11-30T14:22:48.000Z,Registered,2020-12-02T19:26:11.582Z
